V1,V2,V3,V4,V5,V6
1.171479432624357268e-02,7.041893617020802965e-03,5.522893617021653462e-03,-2.157895744680973782e-02,-4.371083687943200929e-02,-2.458955319148773203e-02
1.586586524822911765e-02,2.746056737587987406e-03,1.402223404255924927e-03,-2.566665602836976784e-02,-4.782837588652486677e-02,-3.692213829787091561e-02
2.001693617021510496e-02,2.616886524822045756e-03,-2.718446808510247264e-03,-2.975435460993067910e-02,-5.612091489361659830e-02,-3.676305673758725051e-02
1.583467375886734446e-02,6.646049645389631721e-03,-6.847450354609308648e-03,-2.967538652482427930e-02,-4.776345390070927538e-02,-5.328730851063685769e-02
1.997741134751999589e-02,2.350212765956816163e-03,-6.809787234041941514e-03,-2.543808510638389045e-02,-3.941432624113439670e-02,-4.897822695035299045e-02
1.995348226950577342e-02,6.396042553191080837e-03,-6.763790780141239363e-03,-2.119245035461105736e-02,-3.939019858155993342e-02,-4.050247872340269339e-02
1.993788652482488682e-02,6.275205673758471603e-03,-2.551127659574107826e-03,-2.528014893617108391e-02,-4.769940425531921796e-02,-4.035173049645236071e-02
2.825562411347730396e-02,1.031270212765895977e-02,1.653202127660134083e-03,-2.520951418439801306e-02,-4.350027659574410427e-02,-4.020098226950202802e-02
2.824836170212974978e-02,6.016865248226588303e-03,1.699198581560835801e-03,-2.929721276595893126e-02,-5.179281560283672398e-02,-4.838356737588500600e-02
2.407443262411532170e-02,5.896028368793979069e-03,-2.421471631205336823e-03,-3.337657801418562192e-02,-6.008535460992845550e-02,-6.489115248226795529e-02
1.990050354610133770e-02,9.941858156027799653e-03,1.791191489362238369e-03,-3.328094326241255729e-02,-5.169456028368780293e-02,-5.222373758865121729e-02
2.821824113475375484e-02,9.821021276595190419e-03,1.017052127659624425e-02,-2.486030851063907032e-02,-5.163709929078000305e-02,-4.373132269503425540e-02
2.820264539007286825e-02,9.691851063829193258e-03,1.020818439716360965e-02,-2.893967375886665611e-02,-6.408797163120570628e-02,-5.608057446808367014e-02
2.818704964539198166e-02,9.571014184396584024e-03,1.025418085106431093e-02,-2.884403900709358454e-02,-7.236384397163077298e-02,-6.008815957446687894e-02
2.818812056737775990e-02,9.450177304963974789e-03,1.030017730496501221e-02,-2.458173758865319497e-02,-6.815638297872321505e-02,-5.992907801418322078e-02
3.234752482269663554e-02,1.349600709219823946e-02,1.867117375886568481e-02,-1.616110283688060312e-02,-5.563225531914857414e-02,-5.561999645389935354e-02
2.816526241134931913e-02,5.033503546098994086e-03,2.288383687943281591e-02,-1.607380141844086396e-02,-5.560812765957411086e-02,-5.547758156028235327e-02
3.230800000000152994e-02,4.912666666666384852e-03,2.293816666666684961e-02,-1.598650000000113175e-02,-5.975066666666607740e-02,-5.116849999999892318e-02
3.230073758865397576e-02,1.312516312056707934e-02,2.298416312056755090e-02,-1.590753191489472501e-02,-6.388487234042559970e-02,-5.102608510638192985e-02
3.230180851063975400e-02,1.717099290780089993e-02,2.303015957446825218e-02,-1.999523049645475503e-02,-5.968574468085048601e-02,-5.505033687943136633e-02
4.062787943262550355e-02,1.705848936170162311e-02,3.556782269503579869e-02,-7.416262411348172393e-03,-4.298661702127608286e-02,-4.241625531914796493e-02
3.644561702127818714e-02,1.693765248226901388e-02,3.145548581560295848e-02,-3.162294326242006889e-03,-4.712082269503560517e-02,-5.059884042553093597e-02
3.227168794326375906e-02,8.475148936169768499e-03,2.735148226950389824e-02,-1.139999290780179669e-02,-6.374669503546107063e-02,-5.876475886524724912e-02
2.809775886524977506e-02,1.668764539007046299e-02,2.739747872340459953e-02,-1.131269148936206101e-02,-6.370590070921994252e-02,-5.444734397163004253e-02
2.391549645390201456e-02,1.655847517730452134e-02,2.743514184397196840e-02,-1.125039007092232431e-02,-5.950677304964482883e-02,-5.431326241134637467e-02
2.389990070922112797e-02,1.227930496453881470e-02,2.330613829787245989e-02,-1.117975531914925519e-02,-5.533264539007060057e-02,-5.418751418439604617e-02
1.971763829787381156e-02,1.215846808510620547e-02,2.332713475177316392e-02,-1.112578723404285264e-02,-5.119185106382970890e-02,-4.990343262411262026e-02
1.553537588652605279e-02,7.862631205673389911e-03,2.333146453900719619e-02,-1.108848581560311665e-02,-5.121772340425524705e-02,-4.563601773049541510e-02
1.136978014184539948e-02,7.733460992907392750e-03,2.750246099290810931e-02,-2.709517730497188609e-03,-4.289359574468036562e-02,-3.303526950354535724e-02
3.037517730497875726e-03,-4.904042553191628739e-03,3.581512411347544805e-02,9.819450354609390863e-03,-2.626113475177263221e-02,-1.628452127659508683e-02
3.038588652483655700e-03,-1.339987943262466175e-02,4.825278723404299169e-02,4.314008510638234206e-02,6.996326241135046586e-03,1.711622695035556682e-02
-5.310340425530534619e-03,-3.025404964539055164e-02,5.649045035461033176e-02,6.393571985815511838e-02,4.857045390070980490e-02,5.049197517730577567e-02
-9.500936170211629270e-03,-5.962488652482283991e-02,7.302811347517763896e-02,9.303968794326163139e-02,9.014458156028368196e-02,9.219272340425596624e-02
-1.367486524822605735e-02,-7.651239007092250355e-02,9.788244326241159199e-02,1.304686560283685737e-01,1.358853758865248562e-01,1.297268049645396992e-01
-5.340460992906529564e-03,-7.259156028368823899e-02,1.560617730496454136e-01,2.012226241134744964e-01,2.024345035460990982e-01,1.839192198581567350e-01
7.185609929078984673e-03,-4.367906382978739566e-02,2.768077695035463526e-01,3.053599255319145445e-01,2.940002978723403326e-01,2.589783014184405818e-01
3.045014184398335544e-03,-3.143323404255360387e-02,4.392870992907804695e-01,4.720472269503536711e-01,4.355994255319147190e-01,3.757290496453909445e-01
-3.857058156028284751e-02,-7.332073758865273461e-02,6.309247624113476505e-01,6.928761950354608290e-01,6.521818865248226738e-01,5.549381312056743676e-01
-8.848617730496355360e-02,-1.401665744680855585e-01,7.934124255319150443e-01,8.928718297872336729e-01,8.645893475177307552e-01,7.216222127659581709e-01
-1.425184397163111460e-01,-1.777957446808511310e-01,9.517750886524822818e-01,1.080375797872340060e+00,1.043646808510638291e+00,8.674646276595751049e-01
-1.840423687943252007e-01,-2.028665815602841149e-01,1.130987751773049776e+00,1.280379765957446292e+00,1.218529269503545898e+00,1.000798709219858695e+00
-2.005912978723398132e-01,-2.070957517730498409e-01,1.314375414893617311e+00,1.463717067375886138e+00,1.389253397163120241e+00,1.117466124113475789e+00
-2.588402269503538022e-01,-2.488415886524822929e-01,1.481088078014184628e+00,1.647062702127658929e+00,1.572494191489361759e+00,1.242475205673759353e+00
-3.671058226950347780e-01,-3.864624255319150659e-01,1.647775741134752003e+00,1.872066670212765516e+00,1.805718319148936324e+00,1.400817620567376576e+00
-5.420547517730488485e-01,-6.199249290780144417e-01,1.722780070921986040e+00,2.101220638297871979e+00,2.084750780141844118e+00,1.588301702127660198e+00
-7.045286808510631271e-01,-8.492040992907802233e-01,1.689459400709219850e+00,2.276224606382978521e+00,2.313808241134751587e+00,1.754969117021276892e+00
-8.336942765957442436e-01,-1.057641602836879580e+00,1.556163730496453956e+00,2.397095241134751475e+00,2.488757368794326741e+00,1.859194865248227302e+00
-9.670432056737584547e-01,-1.245245773049645566e+00,1.356218060283687965e+00,2.513832542553191107e+00,2.676248163120567458e+00,1.959303946808510943e+00
-1.117075468085105827e+00,-1.445358276595744895e+00,1.052114056737588621e+00,2.601419843971630730e+00,2.855413957446808926e+00,2.063604695035461400e+00
-1.221282730496453306e+00,-1.632979113475177435e+00,6.980017198581562887e-01,2.547357145390070965e+00,2.872104751773049802e+00,2.067930443262411710e+00
-1.096314992907800878e+00,-1.599758283687943372e+00,3.855727163120569179e-01,2.155794446808510401e+00,2.372153879432624457e+00,1.747256191489362065e+00
-8.546889219858150311e-01,-1.387379120567376001e+00,1.064687127659575128e-01,1.505890081560283367e+00,1.555536340425532016e+00,1.255756939716312415e+00
-6.922295177304957914e-01,-1.154166624113475148e+00,-3.929362411347526313e-02,1.089327382978723335e+00,1.105585468085106271e+00,9.642576879432628312e-01
-5.797867801418435940e-01,-9.709541276595744508e-01,-1.683976276595743338e-01,8.144313510638298004e-01,8.139512624113479644e-01,7.477501028368797042e-01
-4.673357092198579532e-01,-7.919082978723406274e-01,-3.099932978723402011e-01,5.395436524822695423e-01,5.514753900709221668e-01,5.229008510638301077e-01
-3.132096382978720728e-01,-5.420291347517731673e-01,-3.515973014184398115e-01,2.604809539007091890e-01,2.889995177304964802e-01,2.730432659574468790e-01
-1.549169007092197348e-01,-3.004749716312057894e-01,-3.181929716312054679e-01,2.309325531914910995e-02,6.402364539007132649e-02,7.736901418439726119e-02
-3.829916312056725475e-02,-1.214208085106383700e-01,-2.347969751773050506e-01,-1.143027765957446706e-01,-9.845222695035474314e-02,-6.415523758865235293e-02
1.582690780141855075e-02,-3.819997872340416545e-02,-1.722259787234043660e-01,-1.641904751773047566e-01,-1.650864326241133773e-01,-1.306711560283684570e-01
3.245297872340427436e-02,-4.987482269503559773e-03,-1.596549822695034759e-01,-1.849115070921989457e-01,-1.984039716312054613e-01,-1.680204078014182201e-01
5.324571631205686495e-02,2.823334751773032281e-02,-1.637589858156029698e-01,-2.098075390070920088e-01,-2.275548439716311155e-01,-2.012113262411348580e-01
6.568845390070948698e-02,4.892917730496451623e-02,-1.678713226950353798e-01,-2.263619042553188798e-01,-2.566973829787234651e-01,-2.218855780141842371e-01
9.060619148936184530e-02,7.785834042553202439e-02,-1.595253262411346906e-01,-2.428996028368790860e-01,-2.732649219858155898e-01,-2.383181631205671946e-01
1.029405957446806880e-01,8.991250354609914286e-02,-1.680709964539006396e-01,-2.678539680851063642e-01,-3.022657943262412328e-01,-2.629507482269505259e-01
1.111333333333331119e-01,9.773333333333317219e-02,-1.727000000000001312e-01,-2.805666666666667974e-01,-3.022833333333334593e-01,-2.626666666666668815e-01
1.195999999999997482e-01,1.101333333333333608e-01,-1.522749999999999937e-01,-2.685749999999999527e-01,-2.902833333333332821e-01,-2.462416666666664977e-01
1.200833333333330838e-01,1.313500000000001888e-01,-1.231749999999998818e-01,-2.442833333333329360e-01,-2.706083333333335617e-01,-2.262916666666668075e-01
1.127416666666664485e-01,1.281749999999999556e-01,-1.185166666666667840e-01,-2.369083333333334151e-01,-2.685249999999995696e-01,-2.281166666666668008e-01
1.059749999999998055e-01,1.172416666666668827e-01,-1.174083333333334478e-01,-2.339833333333336540e-01,-2.550416666666662779e-01,-2.268583333333332730e-01
9.552500000000006819e-02,9.429999999999985616e-02,-1.280166666666665010e-01,-2.352916666666669820e-01,-2.632166666666669874e-01,-2.264583333333334836e-01
8.938333333333343955e-02,8.843333333333322499e-02,-1.298166666666667191e-01,-2.282166666666665678e-01,-2.633083333333329779e-01,-2.181083333333333207e-01
8.292500000000012361e-02,9.089166666666656513e-02,-1.273333333333333817e-01,-2.206833333333337310e-01,-2.584166666666667944e-01,-2.133916666666666739e-01
8.411666666666679781e-02,1.052500000000000657e-01,-1.248750000000000554e-01,-2.204916666666670577e-01,-2.517583333333330287e-01,-2.156500000000000083e-01
8.464166666666679550e-02,1.063500000000000556e-01,-1.268999999999998185e-01,-2.278583333333332461e-01,-2.602166666666667627e-01,-2.207333333333335590e-01
8.470833333333346871e-02,1.068583333333334023e-01,-1.253083333333331606e-01,-2.393000000000000960e-01,-2.680333333333329571e-01,-2.292000000000001814e-01
8.874999999999989841e-02,1.112249999999998240e-01,-1.283083333333333576e-01,-2.384333333333334137e-01,-2.716416666666669477e-01,-2.374083333333334989e-01
8.865833333333322797e-02,1.154666666666667035e-01,-1.316333333333335742e-01,-2.377833333333334298e-01,-2.712166666666669390e-01,-2.330583333333332841e-01
9.278333333333342592e-02,1.238166666666666860e-01,-1.311083333333335765e-01,-2.373583333333334211e-01,-2.709083333333336396e-01,-2.370500000000001772e-01
9.274166666666676384e-02,1.279916666666668923e-01,-1.391500000000001902e-01,-2.495833333333336013e-01,-2.790333333333331334e-01,-2.452500000000001346e-01
9.267500000000010452e-02,1.363083333333335312e-01,-1.390000000000002067e-01,-2.452583333333329396e-01,-2.705583333333336227e-01,-2.326333333333333031e-01
9.674999999999986389e-02,1.362583333333335089e-01,-1.389333333333335196e-01,-2.451583333333329506e-01,-2.704583333333336337e-01,-2.241916666666666502e-01
1.008250000000000673e-01,1.445250000000001533e-01,-1.513916666666665911e-01,-2.575499999999997791e-01,-2.786833333333331164e-01,-2.407416666666666039e-01
1.007250000000000645e-01,1.527833333333334653e-01,-1.513666666666665939e-01,-2.699499999999999678e-01,-2.868916666666668780e-01,-2.406166666666665899e-01
1.047833333333331729e-01,1.527000000000001134e-01,-1.597083333333332300e-01,-2.782083333333337238e-01,-2.992833333333337342e-01,-2.529916666666667813e-01
1.046666666666665052e-01,1.609416666666667606e-01,-1.638916666666667687e-01,-2.823083333333334943e-01,-3.116416666666663726e-01,-2.611833333333334339e-01
1.128833333333331412e-01,1.733416666666665051e-01,-1.681083333333332208e-01,-2.989166666666667749e-01,-3.239999999999998437e-01,-2.652333333333331544e-01
1.127833333333331384e-01,1.857416666666666938e-01,-1.723083333333334244e-01,-3.071833333333329197e-01,-3.280333333333329549e-01,-2.609416666666667384e-01
1.085166666666667057e-01,1.898166666666669111e-01,-1.765249999999998487e-01,-3.196333333333331028e-01,-3.320833333333336190e-01,-2.649916666666665144e-01
1.125916666666664651e-01,1.980583333333335305e-01,-1.890833333333333532e-01,-3.237583333333328706e-01,-3.361333333333333950e-01,-2.773666666666667058e-01
1.083250000000000463e-01,2.062916666666668453e-01,-2.058249999999999802e-01,-3.403833333333337041e-01,-3.443583333333328778e-01,-2.897583333333335065e-01
1.165500000000000147e-01,2.186916666666665621e-01,-2.058999999999999719e-01,-3.528583333333329963e-01,-3.484500000000002040e-01,-2.938166666666666149e-01
1.289499999999997315e-01,2.352583333333331805e-01,-2.059916666666666285e-01,-3.611666666666667469e-01,-3.608666666666670575e-01,-2.937249999999999583e-01
1.330083333333337281e-01,2.476666666666666738e-01,-2.102416666666668266e-01,-3.694749999999996093e-01,-3.732499999999996931e-01,-2.977666666666668460e-01
1.329083333333337391e-01,2.600666666666668903e-01,-2.186666666666668146e-01,-3.861166666666662195e-01,-3.898083333333329792e-01,-3.059750000000001635e-01
1.244749999999999746e-01,2.682916666666668171e-01,-2.395916666666665085e-01,-4.110916666666665775e-01,-4.022249999999998327e-01,-3.183666666666665201e-01
1.285333333333330830e-01,2.806749999999998968e-01,-2.522083333333333677e-01,-4.194250000000003253e-01,-4.021666666666664502e-01,-3.182916666666665284e-01
1.367833333333334789e-01,3.014000000000000568e-01,-2.648166666666668667e-01,-4.485916666666662223e-01,-4.229250000000003840e-01,-3.432166666666668919e-01
1.408749999999999170e-01,3.221333333333335491e-01,-2.774083333333332568e-01,-4.652500000000003855e-01,-4.395000000000003348e-01,-3.514583333333335391e-01
1.449583333333330226e-01,3.303666666666668084e-01,-2.900250000000000883e-01,-4.819083333333336605e-01,-4.560750000000002857e-01,-3.597083333333335187e-01
1.490333333333336563e-01,3.510833333333331918e-01,-3.026583333333331960e-01,-5.152500000000002078e-01,-4.643333333333331536e-01,-3.679833333333334400e-01
1.531083333333334295e-01,3.634583333333333832e-01,-3.194666666666668986e-01,-5.402749999999996167e-01,-4.809583333333330990e-01,-3.721166666666665401e-01
1.571916666666665352e-01,3.800000000000000044e-01,-3.446000000000001284e-01,-5.611250000000002069e-01,-4.850750000000004225e-01,-3.762500000000000844e-01
1.612666666666662807e-01,3.965333333333332932e-01,-3.488999999999998769e-01,-5.819583333333332442e-01,-5.016416666666669855e-01,-3.803499999999998549e-01
1.778416666666662316e-01,4.255750000000000366e-01,-3.531916666666667926e-01,-6.069500000000003226e-01,-5.306749999999995637e-01,-3.927416666666667111e-01
1.819083333333335606e-01,4.379416666666668956e-01,-3.741666666666664809e-01,-6.402916666666668144e-01,-5.597249999999996950e-01,-4.093249999999999944e-01
1.776333333333328934e-01,4.461250000000002158e-01,-3.951499999999999457e-01,-6.611583333333331813e-01,-5.554833333333332179e-01,-4.175833333333333064e-01
1.858499999999999874e-01,4.584666666666665780e-01,-4.036249999999999560e-01,-6.820083333333328834e-01,-5.721083333333332188e-01,-4.175166666666666471e-01
1.982500000000001483e-01,4.791666666666667407e-01,-4.162416666666667875e-01,-7.069999999999999618e-01,-5.928749999999995968e-01,-4.257499999999999063e-01
